,mean_usage,std_dev,max_usage,total_usage,mean_Night,mean_Morning,mean_Afternoon,mean_Evening,cluster
MAC000225,0.20301223942708332,0.2419940363785021,2.059,779.5669994,0.09982499989583334,0.15545312479166667,0.20609166645833335,0.3506791665625,2
MAC000226,0.28498218662289465,0.3509408820499615,4.7849998,4991.4629987,0.09192853876712329,0.3559353733272436,0.3257665599588853,0.3663702603015076,2
MAC000227,0.3217332838006053,0.2956329470558849,2.5550001,5634.514999200001,0.15229497716894974,0.29278785110755884,0.4230029691868433,0.418975776988117,2
MAC000228,0.13296107303652965,0.16127627937253244,1.59,2329.4779995999997,0.041069863013698624,0.17377214614155248,0.19181620997716894,0.12518607301369863,0
MAC000229,0.14914184511853754,0.25610510740657433,3.267,2610.7279987999996,0.04837397260273973,0.21626732204436314,0.14695196690301923,0.1850773973059361,2
MAC000230,0.2383443118785319,0.25912988281539445,2.487,4175.5539998,0.08950502280821918,0.219348173630137,0.3470906598310116,0.29745821917808224,2
MAC000231,0.07636182482585359,0.09129675752118586,1.276,1337.4009999999998,0.029001826484018264,0.07718327239488118,0.1141761078117862,0.0851041095890411,0
MAC000232,0.05304338642461609,0.045351468670469755,0.724,929.1610000000001,0.04063767123287671,0.04253619547841973,0.05164846962083144,0.07734817351598172,0
MAC000233,0.052936092385960906,0.06321060869481668,2.372,926.0640002000001,0.03297437657286662,0.059540762776889695,0.06018337519981731,0.059028865979381444,0
MAC000234,0.23424814269630817,0.21610627037538396,2.575,4098.8740009,0.16891392694063925,0.1378933547156885,0.2988377513711152,0.3317630072427229,2
MAC000235,0.08224356412466464,0.132028861987274,2.319,1440.8249999,0.0768689198447134,0.07558196344748859,0.0794324200913242,0.09708972602739725,0
MAC000237,0.5839986141953365,0.501934262681264,3.973,9692.6249998,0.3118798170279384,0.7816899874788902,0.5293551806506024,0.7134387955903614,1
MAC000238,0.17406456585031682,0.18185877191055852,2.187,3049.089,0.0995068493150685,0.15838675803652968,0.1791479451826484,0.25927507422892393,0
MAC000239,0.15621623472999202,0.12113295614459614,1.337,2736.596,0.08281849315068493,0.1358273578214204,0.1723754281571135,0.23384269410958902,0
MAC000240,0.185871858410432,0.2543603961728751,3.1459999,2551.4630004,0.1018933566142191,0.22298951048951052,0.19783682986596735,0.22077790743223555,2
MAC000241,0.2162046568627451,0.1829608639987647,1.058,529.269,0.10521405228758171,0.1968251633986928,0.23825490196078428,0.32452450980392156,0
MAC000242,0.048190693685412504,0.08256031005249095,1.4809999,844.0599999,0.015841780821917808,0.04561292532541677,0.08031703972133393,0.05100639561443581,0
MAC000243,0.295868993587462,0.34820275018749897,3.5880001,5153.7419993,0.08201997245179063,0.3227678529506315,0.34804547526412494,0.43073472677997243,2
MAC000244,0.1474821306063028,0.08302202766309903,1.8839999,2583.2969997,0.1376933789954338,0.1319367290772042,0.16519570673669784,0.15510139301210324,0
MAC000245,0.6135334856922638,0.6238559101236005,4.743,10746.0390019,0.22522876710045664,0.5635583468600137,0.7023497032891731,0.9631859296710827,1
MAC000246,0.39288223551775314,0.47119422455993687,3.516,6882.5110018,0.27711324196347037,0.2890888533576976,0.2559958903424657,0.7492835621689498,1
MAC000248,0.25625108447488587,0.2799656030292168,3.2360001,4489.519,0.18508789954337898,0.17103561646118723,0.3001477169406393,0.36873310495433786,2
MAC000249,0.8506481670720566,0.5465531925652055,5.2420001,14898.251998099999,0.5061815070776257,0.9007999545558347,0.9675115421485713,1.028244520365297,3
MAC000250,0.14391681412503568,0.13611075546262177,1.618,2520.7029994,0.13668264837899544,0.1200963690568623,0.10907651891274554,0.2098204658748287,0
MAC000251,0.2280184952049321,0.2761611253180239,3.5050001,3994.4279990000005,0.11058926940639269,0.22976204596939942,0.2728858187029002,0.2988474884931507,2
MAC000252,0.5402081311996803,0.5531889456102763,3.677,9460.665001700001,0.7898557081278539,0.4543516783283854,0.40022732449166093,0.5162659358921636,1
MAC000253,0.2402249527919072,0.19968321624004098,1.661,4203.215999,0.14642442922374427,0.18863513819968014,0.22634463011220515,0.39967390793505597,2
MAC000254,0.2133727942550397,0.2789216854742626,2.484,3736.3710002,0.07418401826484018,0.1329139268949772,0.2554745377255081,0.3912532021271729,2
MAC000255,0.34636980589611877,0.24793704646228074,3.1040001,6068.3989993000005,0.15793287671232875,0.374208904086758,0.47918538801369864,0.37415205477168945,2
MAC000256,0.4950978367030082,0.34582290632800455,2.829,8673.6190012,0.40442648401826486,0.5421700915525114,0.47645421324503306,0.5573363014611872,1
MAC000258,0.1650207215035963,0.22728688593592686,2.319,2890.8329993,0.046744748858447496,0.22114977159817348,0.2648919597304706,0.1273420091324201,2
MAC000260,0.18843544523401828,0.2528317276960054,1.693,3301.3890005000003,0.07196415525114154,0.20399863027397258,0.2184600456392694,0.2593189497716895,2
MAC000262,0.3421437950165544,0.2616965612446322,2.5780001,5993.6750010999995,0.2384136985844749,0.29435502283105025,0.39729077211055275,0.4385408678082192,2
MAC000263,0.09445629460462461,0.07026866877194357,1.027,1654.402,0.06387694063926941,0.06480703356930806,0.10458369490751313,0.14458738862234408,0
MAC000264,0.15299594679454243,0.0672208506886906,0.874,2680.0299999999997,0.12240730593607306,0.16532199132221967,0.16028688899040655,0.16397374429223743,0
MAC000267,0.2095852168778539,0.18573318077760728,1.767,3671.9329997,0.10382694063926941,0.19734474888127854,0.1846123287671233,0.3525568492237443,2
MAC000268,0.08875118473308592,0.10082844883008305,1.594,1554.4770005999999,0.06777260273972603,0.05158437999543274,0.10642406949075131,0.1292469728809687,0
MAC000269,0.06185988352175404,0.054338866328698,1.029,1083.4140000000002,0.03136643835616438,0.06714945155393053,0.08433569308061202,0.06459853847910482,0
MAC000270,0.40143076490296803,0.20163146689972594,1.964,7033.0670011,0.298804109543379,0.37580410977168954,0.4489321919178082,0.4821826483789955,2
MAC000271,0.18124820184952622,0.17695012532767113,1.659,3175.106,0.14484292235159815,0.13116917810502282,0.15685567481160081,0.29214478191367893,0
MAC000272,0.22748524448884064,0.2407995632174549,2.1329999,3985.3139981999993,0.0764700913242009,0.23916419255537794,0.28260273963470317,0.31170662086757994,2
MAC000273,0.07175693584313278,0.32292716614726535,5.8319998,1257.0380021,0.037405251118721464,0.05844566214611872,0.12318044808131569,0.0680198630821918,2
MAC000274,0.7178887936943112,0.4913165026478471,3.3989999,12568.797,0.655491324086758,0.6531708152546244,0.6982116088208409,0.8648836040018294,3
MAC000275,0.1642808019135203,0.17654143803084937,1.551,2876.0639991,0.08645936073059361,0.10701647215740104,0.1743808544893763,0.2891842884676867,0
MAC000276,0.3167402523548553,0.18494036073095846,1.5319999,5548.3390005,0.31135662102739725,0.2300465859785339,0.30885932865951127,0.4166997031742407,2
MAC000277,0.2350483447089041,0.20968941545524547,1.929,4118.0469993,0.1471401826255708,0.1731942921917808,0.2449652967579909,0.374893607260274,2
MAC000279,0.09757772062839189,0.0744369655336688,1.846,1708.0979996,0.060036073036529684,0.08301963918702901,0.10176601097895702,0.1455592134659351,0
MAC000280,0.36708105021689497,0.2303479070142213,1.988,6431.2599998,0.2333559361187215,0.4743100457305936,0.3463746573744293,0.4142835616438356,2
MAC000281,0.18030941780821919,0.1438184999408203,1.378,3159.021,0.0913593607305936,0.17203584474885847,0.2052299086757991,0.2526125570776256,0
MAC000282,0.12372983161861263,0.13339976363083028,1.819,2167.1280008000003,0.06264406394977169,0.1020392694063927,0.12684342866285714,0.20339611878995434,0
MAC000283,0.13266902613312023,0.15765476950004698,2.1659999,2324.0959998000003,0.052352968036529675,0.15566247994976024,0.16070495542361268,0.16196735166666665,0
MAC000284,0.031435795130689684,0.027732821992589387,0.398,386.063,0.02674186197916667,0.03816411592315207,0.030135681669928242,0.030701171875000002,0
MAC000285,0.06999240780911063,0.06813348288466219,0.931,1226.127,0.050688127853881285,0.046176484018264845,0.05611100959342166,0.12698767123287671,0
MAC000287,0.013729227588937621,0.05666895580774153,2.372,225.37900009999998,0.004333820662768032,0.014754873294346979,0.021607699805068225,0.014220516593567252,0
MAC000289,0.1314952336948456,0.16210523122329626,2.2869999,2303.6649991,0.08470890410958905,0.12975730589041098,0.12320365299086758,0.18832404640328843,0
MAC000291,0.39072897982761573,0.33958572650747415,3.329,6845.1809976,0.215,0.3786922375342465,0.39414292219178076,0.5750406388127854,1
MAC000294,0.2706705869091116,0.15670523077769227,2.438,4741.066000299999,0.21286937650148438,0.26635410961187217,0.27958506508335235,0.32388693478757424,2
MAC000295,0.20817659819063927,0.17440973661242498,1.839,3647.2540003,0.10874246575342467,0.22528789954337902,0.18405319636986298,0.3146228310958904,2
MAC000296,0.4144990009190022,0.49555237850864464,3.539,7261.6079971,0.05789289792189997,0.5966248855707763,0.5178694059817351,0.485527397283105,1
MAC000297,0.1926949026599692,0.30968265478555534,2.6700001,3375.8219997,0.0900271689954338,0.19559762518839918,0.21962739710045662,0.26552808207762557,2
MAC000299,0.32915471201053764,0.2947881185888139,2.007,5497.5419999999995,0.13712841399137518,0.3574322318247127,0.4130665709051724,0.4088996647030651,2
MAC000300,0.17966413613219934,0.3129009539968228,3.3929999,3147.5360009,0.15443023509933776,0.16421073073059358,0.14161232904109589,0.2583974884931507,2
MAC000301,0.18126643836757989,0.21280679954852086,2.723,3175.7880001999997,0.11649543378995433,0.12454954331050229,0.26142990872146116,0.22259086764840183,2
MAC000302,0.15964200438526,0.12827452416660362,2.0510001,2781.2830003999998,0.10305027548209367,0.14859862229621126,0.15846602392102846,0.2284663605281286,0
MAC000304,0.2433774974654641,0.24048222867421148,2.4909999,4263.4870006,0.13473395754738526,0.3334118720776255,0.24761772103219915,0.2577226028310502,2
MAC000305,0.11417747459755681,0.14056825060531106,0.745,2000.1610000000003,0.028195890410958907,0.13843457410367663,0.17624960036538023,0.11384954337899544,0
MAC000306,0.14649098175799088,0.1827070939369332,1.727,2566.5220004000003,0.12585776260273973,0.08818470319634704,0.15392488584474887,0.21799657538812786,0
MAC000307,0.8846188359075343,0.7589478294479651,6.256,15498.522005100001,0.47095821929223747,1.0871910955936073,0.991275800022831,0.9890502287214612,3
MAC000308,0.08337313775329643,0.09801783963266215,2.007,1460.6140003,0.0887276255936073,0.06205707762557078,0.07107787168303265,0.11162716897260273,0
MAC000309,0.35372143882957463,0.5053086681812875,3.8929999,6195.4310011,0.13221668566857142,0.42322191783105023,0.3561260274429224,0.5030682650684931,1
MAC000310,0.12311436748139669,0.13015297042660684,1.67,2150.8079999,0.054776276620105334,0.09861781545683536,0.18091002742673992,0.15813209706959708,0
MAC000311,0.3049118670414978,0.38251565317417363,3.1240001,5341.7509987,0.1423196347260274,0.4270899543835616,0.2555377939712263,0.3946888124657534,2
MAC000312,0.46841980601027394,0.7671493703716611,3.9300001,8206.7150013,1.2365073060502283,0.24483401842465752,0.20559863015981736,0.1867392694063927,1
MAC000313,0.2962845319748858,0.15095660360479768,2.1140001,5190.905000199999,0.19082077625570776,0.30154315075342464,0.32740981728310503,0.36536438360730594,2
MAC000314,0.11484708904109589,0.095855983740128,0.975,2012.121,0.03895,0.1229068493150685,0.13639360730593608,0.16113789954337898,0
MAC000315,0.09736708717392545,0.1521533037924416,1.818,1705.7740002,0.03888059360730593,0.07737086092715233,0.08148744294520549,0.19172488586757994,0
MAC000316,0.08198715606233588,0.10947833765459845,1.337,1436.2509999,0.031494063926940645,0.07463553322676408,0.11783995431506851,0.10398241607672985,0
MAC000317,0.16231215752283107,0.11403789119922705,1.638,2843.7089998,0.10508995433789954,0.15983744292237442,0.1866342465296804,0.19768698630136988,0
MAC000318,0.18280740902448772,0.29303966155312017,3.3399999,3202.6029987,0.12736187214611872,0.14929703200913244,0.16034596921671615,0.29421963454337896,2
MAC000319,0.16835481478394887,0.14333615328505403,2.3540001,2949.4080002,0.14405593607305936,0.1727906392694064,0.14841493491664765,0.20815319639269406,0
MAC000320,0.24951466897260272,0.4687055690569485,5.283,4371.4970004,0.3260602741780822,0.16502031984018264,0.15384497680365297,0.35313310506849316,2
MAC000321,0.7632959177790465,0.7333958783284513,4.2690001,13369.1279999,1.0056228574628572,0.7028223747945206,0.6781445197260274,0.6668705480593606,3
MAC000322,0.10324206621004567,0.10099872991330669,1.068,1808.8010000000002,0.1379381278538813,0.06521826484018264,0.08849246575342465,0.12131940639269405,0
MAC000323,0.3217096461073059,0.3676091682005123,3.3269999,5636.352999799999,0.1216079907762557,0.2605840183789954,0.29541415561643836,0.6092324196575343,2
MAC000324,0.06443798161995548,0.12471280043624001,2.036,1128.8890000000001,0.03573173515981735,0.08285433789954338,0.06369901804064855,0.07546666666666667,0
MAC000325,0.011167188598453379,0.021126159749444016,0.569,174.733,0.008285276073619632,0.0053036809815950915,0.013582971107133726,0.017497443762781187,0
MAC000326,0.35304646656581806,0.490692172839196,5.3130002,6184.6680013000005,0.22932511420091325,0.414785616347032,0.2525203289401553,0.5155089044292237,1
MAC000327,0.2980969452754782,0.3841972291967,2.99,5221.1679965,0.16944931474885844,0.3080344830098196,0.33854638889396704,0.37639680342465753,2
MAC000329,0.20527611597785136,0.17518132522846955,1.867,3596.0269997,0.09753630136986302,0.21817671230593605,0.2314098173059361,0.27401301964367286,2
MAC000330,0.11650393835616438,0.05764311079740219,0.67,2041.149,0.09395228310502282,0.11190776255707761,0.11967808219178083,0.14047762557077623,0
MAC000331,0.38814474896118717,0.7436810467401282,3.6919999,6800.296001799999,1.0811303656621005,0.19379086764840184,0.13756917808219177,0.14008858445205483,1
MAC000332,0.16479896111650205,0.12988210852737272,1.291,2887.1129997999997,0.0946027397260274,0.1939641552283105,0.19945535508106874,0.17118150684931507,0
MAC000333,0.09328311258278146,0.07944435966689928,0.918,1633.9470000000001,0.04555205479452055,0.09592325262677022,0.11033013698630137,0.12134102329830973,0
MAC000334,0.11072340547022212,0.07749121517582153,0.967,1939.099,0.07547808219178082,0.11919703196347031,0.13349223744292238,0.11473267779556369,0
MAC000335,0.12862809681470486,0.11816630807046484,1.245,2253.307,0.05969931506849314,0.14437679835578898,0.1423406392694064,0.16810824389129939,0
MAC000337,0.06453073805582511,0.039240876619301146,0.223,1130.5140000000001,0.03157922374429224,0.062426255707762564,0.07836058460835807,0.08576004566210046,0
MAC000338,0.22905598158870144,0.2216348085834855,2.0309999,3584.2679999,0.09780725971370144,0.23232234156441714,0.2627638036298568,0.3233305214468303,2
MAC000340,0.1982958502254695,0.14482283995020942,1.623,3473.9450001,0.17642498287280203,0.18994863013698632,0.16912397260273973,0.2576808219406393,0
MAC000341,0.22330172955648153,0.156192708128688,1.993,3912.0230001,0.11315433789954338,0.27939940625713633,0.24435273974885843,0.2563132420091324,2
MAC000343,0.10112746160168962,0.08250384649426695,1.503,1771.6519998000003,0.04140479452054795,0.09491164383561643,0.13462091797213974,0.13358013698630133,0
MAC000345,0.2011064558650608,0.19554369061358784,2.8440001,3523.1840002999998,0.13878972602739723,0.19190979682575932,0.21174497723744293,0.2619792236757991,2
MAC000346,0.20228325150702137,0.19053887199046513,1.848,3543.5979999,0.090686301369863,0.2055187299908634,0.22503698630136987,0.28789246575342464,2
MAC000347,0.1240981847242836,0.10446045358455679,1.251,2173.952,0.05667876712328768,0.12582027860242065,0.13570205479452055,0.17820438456268553,0
MAC000348,0.09910160977851352,0.07805872352273444,1.222,1736.0620001,0.04157684402831697,0.10411164383561644,0.11460410961187215,0.13610915734185886,0
MAC000349,0.12207003426940641,0.16733700535060816,1.938,2138.6670004000002,0.0697109589041096,0.10452990869863013,0.1095952054109589,0.20444406406392693,0
MAC000350,0.18797471469178084,0.24904426978193722,2.2509999,3293.3170014,0.3007465756392694,0.1113148401826484,0.1869408675799087,0.1528965753652968,2
MAC000351,0.12109700257493577,0.1564818372968317,2.329,2121.0140001,0.045270776255707766,0.13611917805936072,0.15042566796072163,0.15260786110603292,0
MAC000353,0.12790465316585783,0.11263478346898687,1.194,2240.2500002,0.06554429223744292,0.13981822338433433,0.1651084970306076,0.14117336683417087,0
MAC000355,0.21170062780251142,0.19749867837756843,2.1819999,3708.9949991000003,0.14957191783105023,0.19830867568493152,0.2300730592237443,0.2688488584703196,2
MAC000356,0.19608203116319445,0.2587471660662995,2.0829999,451.7729998,0.08990625,0.18899999999999997,0.1939045137152778,0.3115173609375,2
